index,title,topic_idx
39318,여야 7월 국회 잠정 합의…정부조직법 상정해 논의키로,6
39319,기시다 日외무상 방중…내일 리커창 총리와 회동,4
39320,내년도 최저임금 심의 파행 질문에 답하는 윤택근 민주노총 부위원장,2
39321,증시 시가총액 하루 68조원 감소…공포지수 급등종합,1
39322,돌화살촉 만들어보세요…고창군 고인돌 마을 조성,3
39323,입시전문가 내년 문이과통합 수능 무색…자연계·재수생 유리,2
39324,춘천 시민단체 지역 골재 방사능 기준치 2배 이상 높아,2
39325,대구권 주요 대학들 1학기 전체 비대면수업종합,2
39326,관계개선 물꼬트나…뉴질랜드 총리 당일치기 中 방문 발표,4
39327,검사 기다리는 원묵고 학생들,2
39328,신간 원당 조선 왕실의 간절한 기도처,3
39329,KBS 여의도 신관 누리동 직원 1명 코로나19 확진,2
39330,두바이 통치자 부인 망명설…영국서 법정 다툼,4
39331,올해 말라카해협서 8차례 해적사건…中 이달초 보안경보 상향,4
39332,서귀포시 논짓물서 6∼7일 예래생태마을체험축제,3
39333,증시신상품 KB증권 리서치센터 ETF 포트폴리오 기반 EMP 랩 출시,1
39334,유발 하라리 무지·공포 아닌 이해에 기반한 AI 규제 필요,0
39335,유디치과 안양의 집 아이들에게 희망치아건강사업 시행,2
39336,이념 상극 소로스코크 미 외교혁신 싱크탱크 공동 설립,4
39337,오승환 6번째 피홈런…쑥스러운 3호 홀드,5
39338,바다위 난민 신세된 한진 선원들…마실 물조차 부족,2
39339,김학범호 울산 훈련에 총 48명 소집…이유현·정승원 등 승선,5
39340,사회재난 보도,2
39341,라임펀드 판매사 4곳 원금 전액 반환 권고 수용하기로종합2보,1
39342,사회 명사 58인이 헤르만 헤세에게 보내는 헌사,3
39343,함양한옥 초가지붕 이엉잇기,3
39344,최홍석 갑상선암 수술받고 복귀…KOVO컵에 투입될 듯,5
39345,남자농구 국가대표 코치에 조상현 전 오리온 코치,5
39346,청춘합창단과 김태원,3
39347,테너 호세 카레라스 은퇴는 순리…신이 허락할 때까지 노래,3
39348,차 타고 참석하는 졸업식,2
39349,모멘트줄어든 코로나 신규 확진자 수 하지만 방심은 금물,2
39350,태국 관리 개인사를 까발려…보도 기자 알몸촬영,4
39351,리오넬 메시 내가 대표팀 좌지우지 말도 안 돼,5
39352,언론중재위 해외언론관계판결집 발간…저작권 사례 등 소개,2
39353,일본서 조세이탄광 희생자 위령재 열려,4
39354,해고는 살인이다 외치는 금호아시아나 KO지부,2
39355,우리금융 난치병 소아환자 치료 후원금·헌혈증 기부,2
39356,SP 수출 의존도 높은 한국 기업들 코로나19에 취약,1
39357,등교 모습 볼 수 없는,2
39358,시부터 방랑기까지…서정주 전집 20권으로 완간,3
39359,대전·세종·충남 초등 5∼6 중 1 마지막 4차 등교종합,2
39360,정무영 전 울산과기원 총장 청조근정훈장 받아,2
39361,한범덕 청주시장 지침 어겨 코로나 걸리는 공무원 문책,2
39362,무보 빅데이터로 안심 수출 돕는다…결제 이력 270만건 분석,0
39363,공공기관 비정규직 정규직 전환 서울시는,2
39364,이사·결혼시즌에 환급까지…코로나 뚫은 가전 특수,2
39365,수능 한국사 3점 문제 너무 쉬워 논란…공부 안 해도 맞힐 듯,2
39366,노동자는 일회용품 아니다…노동계 중대재해기업처벌법 촉구,2
39367,전북대병원·원광대병원 전공의 299명 전원 사직서 제출종합2보,2
39368,게시판 우리금융 고종황제 묘소 참배로 새해 첫날 맞이,2
39369,서울교통공사 신입사원 559명 공채…14∼18일 원서접수,2
39370,양대 노총과 노동시민종교단체 정부 노조법 개정 반대 공동대책위 결성 간담회,2
39371,英왕자비 절친 클루니 어머니 된 마클…가십보도 줄여달라,4
39372,신종코로나 약세장에 구원투수 될까…새해 신규 상장 주목,1
39373,아주대 정문 지나는 김우중 전 회장 운구 차량,1
39374,언젠가는 구글 종속 탈피…삼성 타이젠 차기 버전 준비,0
39375,KT스카이라이프 무비초이스 25개 채널로 확대,0
39376,준공 앞둔 의성안전체험관,2
39377,충주소식 음식점 입식 식탁 교체 시 최대 200만 원 지원,2
39378,첫날 가장 일찍 오고 싶었어요…코로나19 확산 속 3차 등교,2
39379,울산 지자체 CCTV 요원들 공무직 전환 요구 무기한 파업,2
39380,신간 바우하우스 100년의 이야기·20세기 도자의 역사,3
39381,KT 데이터 로밍 종량 요금 87% 인하…하루 상한 1만1천원,0
39382,서울광장 임시선별진료소 찾은 전해철,6
39383,정현백 장관 강간죄 국제사회 기준에 맞게 확대해야,6
39384,버려진 압력밥솥에 화들짝…美맨해튼 출근길 대피소동,4
39385,문재인 김무성 염치없는 주장…곁불쬐며 정치적 입지 계산,6
39386,분루 삼키던 하승진 오늘은 다른 눈물…나이 들었나 봐요,5
39387,베스트셀러 돌아온 룬의 아이들 출간 첫주 톱10,3
39388,코로나19 관련 기자 브리핑 갖는 김명환 민주노총 위원장,2
39389,JTBC 코로나19 검사 오류 해프닝…직원 음성 판정,2
39390,게시판 한국외대 언론인회 신임회장에 김종구 한겨레신문 편집인,2
39391,아시안게임 매너·세리머니…연이은 논란 겪은 황희찬 욕...,5
39392,신종코로나 차단…대구시 대학과 중국인 유학생 대응 강화,2
39393,회계·채용 부정 말썽…여수 노인전문요양병원 운영자 바꾼다,2
39394,코로나19로 학교를 안가니… 청소년 범죄 덩달아 급증종합,2
39395,경남도 취업준비 청년에 드림카드…4개월간 월 50만원 지원,2
39396,가사근로자 법안 업계 및 전문가 간담회,6
39397,KT어드밴텍 코리아 LTEM 탑재한 게이트웨이 출시,0
39398,국립발레단 박슬기·이재우 등 브누아 드 라 당스 수상 실패종합,3
39399,코로나19 극복 노사정 합의안 내일 의결…민주노총 빼고 서명,2
39400,거래소 사외이사 선임 등 실패땐 관리종목·상장폐지 가능종합,1
39401,블루라이트 진짜 눈에 안 좋을까…전문가 유해성 증명 안돼,0
39402,美앨라배마서 14세 소년이 가족 5명에 총격…모두 사망종합,4
39403,수능 생활치료센터 수능 시험장 들어가는 구급차,2
39404,팝의 여왕 케이티 페리 4집 앨범 위트니스로 귀환,3
39405,조동욱 충북도립대 교수 마르퀴즈 후즈후 4년 연속 등재,2
39406,모멘트 2021 수능 D50,2
39407,대한항공 권익위에 재촉구…송현동 공원화 막아달라,2
39408,전남 서·남해안 기상특보 확대…2일까지 귀성 뱃길 주의,3
39409,北 청와대 안방 멸적의 조준경 안에 위협,6
39410,게시판 삼양식품 라면 세계일류상품 생산기업에 선정,2
39411,IC 카드단말기 미전환시 21일부터 결제 차단,1
39412,감사 인사하는 전교조,2
39413,박종수 서강대 겸임교수 전남 여수을 총선 출마,6
39414,전국 기능경기대회 순위 공개 금지해야,2
39415,임단협 교착 현대重 동의자에 성과급 먼저 지급,2
39416,대구 소방공무원 시험에 수석합격한 대구보건대 김정섭씨,2
39417,내일날씨 무더위 계속…네파탁 영향 충청·남부에 비,3
39418,경기도 코로나 검사받는 취약노동자에 23만원씩 지역화폐 지원,2
39419,전화앱 후스콜 아이폰서도 실시간 발신정보 확인,0
39420,獨 생존위해 노역 지원 게토 출신 900명에 보상,4
39421,SBS 코로나·태풍 국면 속 2049 뉴스 시청률 상승,2
39422,KB금융 2분기 순익 9천818억원…코로나19에 예상밖 선전,1
39423,한국폴리텍대학 광명융합기술교육원 정식 개원,2
39424,코로나 여파에… 10월 광주·전남 취업자 2만4천명 감소,2
39425,홍준표 국정원 무장해제…친북정권 본색 드러내,6
39426,이달의 편집상에 서울신문 5·18 소년이 40년 후 소년에게…,2
39427,지투하이소닉 최종인수 예정자로 녹원씨엔아이 선정,1
39428,싼 게 비지떡…동전株 주가 약 2년 새 반 토막,1
39429,비바리퍼블리카 상환전환우선주 전량 전환우선주로 전환,1
39430,공공운수노조 중대재해기업처벌법 제정 촉구 기자회견,2
39431,방통위원장 KBS·MBC·SBS 용문산 송신소 현장방문,2
39432,뜨거운 감자 포털 규제안…당위성·방법론 등 갑론을박,2
39433,주말 N 여행 제주권 오름 그 곳에 2만1천개 바람개비가 돌아간다,3
39434,신종 코로나 피해 확산에 금융권 기부·금융지원 잇따라종합,2
39435,그래픽 2021년도 최저임금 8720원,1
39436,민주노총 만난 박원순 좋은 일자리 노동자가 먼저 손 내밀어야,6
39437,정범구 주독 한국대사 김복동 할머니 독일 분향소 조문,2
39438,법원 산재 치료 중 세균 감염해 사망했다면 업무상 재해,2
39439,로엔엔터 인수 총괄 박성훈 카카오 CSO 회사 떠난다종합,1
39440,검찰 지하철역 불법촬영 김성준 전 SBS 앵커 기소,2
39441,GS리테일 작년 영업이익 2천388억원…전년 대비 32.5%↑,1
39442,순천대 엘리베이터 교체 작업 중 추락사,2
39443,극단주의 테러조직 새 거점 아프리카 사헬지대…IS와 연계도,4
39444,롤라워 Kiin김기인소년가장 짐덜고 강등권 탈출로,5
39445,해남고용복지플러스센터 완도출장소 문 열어,2
39446,경기소식 공공민간 연결 108개 일자리 제공,2
39447,두산중공업 명예퇴직 시행에 노조 반발…단체협상 위반,2
39448,금융시장 하루만에 다시 추락…주식·원화·채권 동반 급락종합,1
39449,여야 동물원 발언 놓고 사과해야 관치경제 옥신각신,6
39450,라임 자펀드 일부 전액 손실 예상…투자자 피해 우려,1
39451,삼성자산운용 심종극 대표이사 내정,2
39452,KT 국내 최대 클라우드 행사 클라우드 프론티어 개최,3
39453,윤두현 예비후보 대구권 광역철도 평리역 추가 건설,2
39454,최고의 순간에 치부 꺼낸 김재환 약물 문제 매일 후회했다,5
39455,마카오반환 20년 ③반항아 홍콩과 달리 충실한 친중 노선 걸어종합,4
39456,공정위 부당지원행위 SPC에 647억원 과징금…총수 검찰 고발,2
39457,곡괭이 난동에 KBS 매뉴얼 따랐다…황정민은 입원 치료 중종합,2
39458,리니지M 소개하는 정진수 엔씨소프트 부사장,2
39459,샘터상에 최인수·박진희·김준길씨,3
39460,영국의 게임 방송인 다니엘 미들턴,4
39461,뉴 C4 칵투스 2019년형 출시…새 변속기·엔진 탑재,0
39462,대세로 자리 잡아가는 온라인 장보기,0
39463,수능에서 처음 설치되는 가림막,2
39464,안양시 장애인·노약자 콜택시 10대 증차,2
39465,미친개 세월호 석고대죄…한국당 대변인 논평 잇단 설화종합,2
39466,美법무 힐러리 이메일 수사 수사진 권고 전적 수용,4
39467,김대환 삼성카드 대표 자사주 5천주 매입…책임경영 의지,1
39468,약국 덮친 승용차,2
39469,손님 없다. 너 나가 코로나에 길거리 내몰린 취약 노동자,2
39470,캠코 서울 도곡동 아파트 등 1천277억원 압류재산 공매,1
39471,충북소식 음성군 자매도시 동해시 태풍 피해 복구 지원,2
39472,MWC 2018 웰컴 투 안드로이드 월드…구글제국의 야심 커졌다,0
39473,민주 선견·선도외교 vs 한국 대북제재 완화 주장 효과 없어,6
39474,피부미용 의료기기 기업 이루다 내달 코스닥 입성,1
39475,朴대통령 대구 서문시장 화재현장 방문…35일만의 외부일정,6
39476,신간 김형진의 공부경영·넥스트 실리콘밸리,3
39477,경기도 가맹사업 분쟁 42건 합의조정으로 해결,2
39478,하버드 로스쿨 노예제 연관 비판에 80년 된 상징물 폐기,2
39479,브렉시트 中 새 경기부양책 시행 전망…지준율 인하할 듯,4
39480,지존 하반기 토지보상 투자전략 무료세미나,1
39481,전북대 유망 아이템 가진 예비창업자 지원,2
39482,그래픽 사업체 종사자 증감 폭 상위 업종,1
39483,윤학배 차관 인천항 밀입국 현장서 재발방지 주문,2
39484,노동부 최숙현 괴롭힘 있었나 경주시 체육회 특별근로감독,5
39485,日해안에 선원 4명 태운 북한 선적 추정 나무배 표류,4
39486,朴대통령 日 역사과오 잊지말고 위안부 합의 온전히 실천해야,6
39487,주류 출고량 내리막길…수입량은 5년 만에 125% 급증,1
39488,빵집 영업이익률 15%…커피·치킨가게보다 낮아,1
39489,현대백화점 2분기 영업익 81억원…84% 감소,1
39490,손보업계 소비자 신뢰회복·가치경영 천명…포지티브 경쟁,2
39491,부산 수능 지원자 2만7천529명…지난해보다 10.9% 감소,2
39492,문대통령 편의점 과밀해소책·자영업 종합대책 마련 지시2보,6
39493,생명공학 통계·기술평가 시행된다…생명공학법 개정안 의결,0
39494,셀트리온 1분기 영업이익 1천202억원…작년 동기 대비 55.4%↑종합,1
39495,게시판 한국투자증권 뱅키스 고객 대상 CMA 관련 이벤트,1
39496,신종코로나에 자격·어학시험 연기허용·응시료환불 잇따라,2
